"","T1","RH_1","T2","T3","RH_3","T6","RH_6","RH_7","RH_8","RH_9","T_out","RH_out","Windspeed","Appliances"
"5835",0.501829267376933,0.270691006883035,0.226190476190476,0.117647058823529,0.237266820213219,0.228822556366195,0.659051574974039,0.362769186495559,0.375839793410853,0.43545611042419,0.23130612244898,0.826086956521739,0.119047619071429,50
"4093",0.640243902048632,0.235076716376957,0.404761904761905,0.28235294117647,0.16369733790897,0.155988445300348,0.679404638317757,0.145974852022832,0.287984496124031,0.393975903546648,0.138775510204082,0.855072463768116,0.142857142857143,60
"11976",0.67865853617155,0.284466345663688,0.452380952380952,0.423529411764706,0.117795011343072,0.406803199762981,0.493743509865005,0.289203642186617,0.251550387596899,0.308089500979675,0.431428571428571,0.664251207681159,0.4404761905,100
"5619",0.353658535759964,0.243812297067127,0.384126984523809,0.0705882352941174,0.123454202289553,0.527442411673209,0.341640706126687,0.30611360027549,0.255555555426357,0.441824440715693,0.548163265306122,0.381642512028986,0.285714285714286,50
"955",0.294512194942371,0.45917795946709,0.248809523809524,0.117647058823529,0.520226367537251,0.0179739772239093,0.889633091069574,0.61786385324727,0.631589147286822,0.49018932900341,0.0122448979591837,0.811594202898551,0.142857142857143,20
"4745",0.239634146195345,0.291186023117665,0.150396825,0.151764705882353,0.226577237314311,0.402636841715429,0.678677743198339,0.320855615019635,0.450775193798449,0.345783132642722,0.342857142857143,0.816425120724638,0.142857142857143,60
"1308",0.404268292436422,0.491544405758418,0.448015872619048,0.223529411764706,0.496489205511735,0.474236476298052,0.961820699169263,0.646143469669915,0.580124892248062,0.654044750489838,0.43265306122449,0.83816425115942,0.369047619071429,120
"7766",0.53048780455458,0.424347631218648,0.328968253571429,0.445882352941176,0.293229930683972,0.628546033627139,0.661786085150571,0.710651828401597,0.550258398062015,0.596729776317258,0.600816326530612,0.75120772942029,0.476190476214286,130
"455",0.788414633665601,0.515175271695559,0.654761904761905,0.341176470588235,0.677426116050603,0.366713576772091,0.696780893042575,0.864286746620073,0.660206718217054,0.664371772863275,0.351020408163265,0.642512077246377,0.666666666642857,100
"11023",0.621951219132956,0.364766491238713,0.248809523809524,0.4,0.320897086422322,0.228822556366195,0.510141917653167,0.336291371634093,0.374418604651163,0.390189328848505,0.289795918367347,0.898550724637681,0.0714285714285714,60
"1650",0.587195121593174,0.358382797657435,0.416666666666667,0.223529411764706,0.417574931758033,0.276720242944967,0.864589823468328,0.459965312828439,0.525236864728682,0.43545611042419,0.251836734693878,0.845410627971015,0.142857142857143,60
"2596",0.365853658313504,0.392877142033178,0.353174603571429,0.467226890588235,0.544480043291654,0.437078734908525,0.854863274454829,0.355109119866326,0.336821705426357,0.540447504382023,0.46734693877551,0.630434782608696,0.285714285714286,70
"8828",0.495731707014798,0.43868294323246,0.392857142857143,0.316470588235294,0.356109830089312,0.65187763869343,0.432225683592939,0.550657609560725,0.457364341085271,0.437177280647646,0.685714285714286,0.710144927536232,0.214285714285714,60
"7112",0.793902438540304,0.300033598320073,0.546428571428571,0.341176470588235,0.23265562779976,0.496333604918154,0.38208722741433,0.50252926730778,0.382170542635659,0.258003442468502,0.488979591836735,0.652173913043478,0.202380952357143,70
"9091",0.843292682412627,0.559749131916284,0.725,0.831372549411765,0.417103332512493,0.874453744167099,0.078816199376947,0.576672929697452,0.490697674418605,0.626333906948996,0.791836734693877,0.405797101449275,0.5,700
"7655",0.770121950749926,0.427819464793858,0.486904761904762,0.618431372941176,0.360721022502771,0.616448164210059,0.401869158878505,0.439369851053529,0.423643410852713,0.566265060315617,0.616326530612245,0.521739130434783,0.333333333357143,420
"5519",0.67865853617155,0.342703550152827,0.427380952380952,0.257647058823529,0.348145042621703,0.401896155840308,0.406957424714434,0.273160861435635,0.277519379844961,0.467641996649287,0.411020408163265,0.599033816376812,0.142857142857143,140
"9915",0.54268292710812,0.469033486287595,0.5,0.4,0.3630266190239,0.507690788349011,0.646832814122534,0.631594161241739,0.397519379844961,0.412736661202627,0.453061224489796,0.855072463768116,0.142857142857143,70
"11754",0.701067072743252,0.374258035642455,0.404761904761905,0.673333332941176,0.289457136719651,0.462015159358566,0.508065074454829,0.412466706520085,0.610981912015504,0.51579173846544,0.478775510204082,0.758454106231884,0.345238095214286,60
"1521",0.587195121593174,0.45917795946709,0.546428571428571,0.269411764705882,0.622720603567957,0.291657408080883,0.938386985150571,0.745772510586179,0.731761412403101,0.695352839983588,0.296734693877551,0.908212560434783,0.166666666642857,60
"1228",0.67865853617155,0.479336991829021,0.617857142857143,0.411764705882353,0.670509327116015,0.322642767202429,0.948078920041537,0.74741051232077,0.662553832945736,0.695352839983588,0.328571428571429,0.833333333333333,0.535714285714286,70
"10183",0.621951219132956,0.503863814536037,0.345238095238095,0.470588235294118,0.450429679197323,0.450904871231761,0.59145032886812,0.541985836181816,0.529922480620155,0.716006884730463,0.461224489795918,0.898550724637681,0.0714285714285714,70
"876",0.67865853617155,0.437898980974824,0.486904761904762,0.210588235294118,0.413330538548173,0.0993259758536405,0.93284873655244,0.39283133406458,0.465633074806202,0.402409638829189,0.156448979591837,0.705314009710145,0.142857142857143,530
"4822",0.22134146327967,0.334863926568515,0.141666666666667,0.117647058823529,0.293229930683972,0.348566772831642,0.777777777777778,0.372452666624144,0.396382429069768,0.371600688576316,0.33469387755102,0.891304347826087,0.321428571428571,40
"3495",0.548780487470256,0.492552357376514,0.448015872619048,0.305882352941176,0.333682665758475,0.351066587660173,0.720067497403946,0.356063014938006,0.29031007751938,0.269879518197955,0.308979591836735,0.739130434782609,0.0714285714285714,100
"771",0.672560975809414,0.400828760129728,0.587301586904762,0.269411764705882,0.614546216645262,0.22388465050737,0.990654205607477,0.73681167795011,0.677906976744186,0.635111875966418,0.23130612244898,0.927536231884058,0.214285714285714,50
"3777",0.451219512529744,0.238324560591707,0.379761904761905,0.198823529411764,0.154894151992223,0.378009036367677,0.363966770508827,0.175665352099388,0.176162790697675,0.447504303021084,0.378367346938775,0.405797101449275,0.380952380928571,90
"11934",0.548780487470256,0.287490200517977,0.320238095238095,0.450588235294117,0.108991825426324,0.395476878268276,0.482104534475597,0.398839634253337,0.349870801162791,0.326678141251863,0.389795918367347,0.765700483043478,0.285714285714286,120
"1245",0.562195120998662,0.464553701430271,0.546428571428571,0.4,0.657933347234947,0.307458706762462,0.945898234683281,0.774606157071052,0.736046511627907,0.781239242550561,0.300816326530612,0.88888888884058,0.666666666642857,70
"1600",0.514024389930473,0.416620002146574,0.408730158333333,0.375294117647059,0.479983231917833,0.437078734908525,0.79536171682243,0.388375005981844,0.36608527131783,0.52323580059841,0.438775510204082,0.507246376811594,0.357142857142857,100
"3381",0.591768292322093,0.328144249114538,0.427380952380952,0.176470588235294,0.374973799910915,0.169567686356566,0.84586362066459,0.530774471965714,0.467571059302326,0.36437177291491,0.209510204081633,0.826086956521739,0.142857142857143,60
"9227",0.70792682883663,0.474745212123475,0.575396825,0.647058823529412,0.316285894008863,0.827420191096956,0.12803738317757,0.579274461711125,0.417183462403101,0.654044750489838,0.714285714285714,0.531400966231884,0.261904761928571,110
"6353",0.568902438677499,0.418635905382767,0.49087301547619,0.466666667058823,0.36679941298822,0.574475964743352,0.117272412564901,0.0718311896331596,0.186046511627907,0.359724612846863,0.537551020408163,0.256038647391304,0.571428571428571,90
"1121",0.548780487470256,0.50587971777223,0.546428571428571,0.454509803529412,0.650178159851222,0.442140088400859,0.797853928660436,0.64171123003927,0.803229974031008,0.830981067326854,0.457142857142857,0.74879227057971,0.428571428571429,70
"1659",0.53048780455458,0.353679023439651,0.3625,0.21490196117647,0.432194508369775,0.247339703244204,0.868362755244029,0.47562268138107,0.571102497674419,0.499139414888272,0.227224489795918,0.859903381594203,0.0952380952142857,50
"8983",0.696951219087225,0.576772314911687,0.605952380952381,0.430588235294118,0.595053447829607,0.778164580401452,0.363447559709242,0.770342535304284,0.72093023255814,0.741824440664058,0.857142857142857,0.594202898550725,0.285714285714286,90
"763",0.751829267834251,0.390749243948763,0.63492063452381,0.278039215294118,0.601970236764194,0.226353603436782,0.990308065109034,0.683624801515194,0.637984496124031,0.552323580111476,0.216326530612245,0.942028985507246,0.142857142857143,30
"7419",0.67865853617155,0.378541830019366,0.404761904761905,0.375294117647059,0.387549779791983,0.453373824161173,0.543440636863967,0.620031796591998,0.638242894186046,0.476419965666709,0.446122448979592,0.801932367101449,0.119047619071429,50
"7492",0.495731707014798,0.39198118492732,0.379761904761905,0.328235294117647,0.319010689440162,0.673110633656766,0.184804430633437,0.487064604637529,0.405426356589147,0.385542168780457,0.575510204081633,0.449275362318841,0.321428571428571,50
"9780",0.477439024099123,0.436667039996267,0.507539682142857,0.352941176470588,0.343533850208245,0.720144186726909,0.124506749740395,0.512749571833032,0.437984496124031,0.440275387359677,0.608163265306122,0.531400966231884,0.345238095214286,70
"416",0.53048780455458,0.464721693366621,0.519841270238095,0.309411764705882,0.662125340738236,0.399056859973335,0.995154032502596,0.645613528059779,0.596899224806202,0.858691910351344,0.396734693877551,0.780193236666667,0.428571428571429,270
"9883",0.568902438677499,0.421883749597517,0.297619047619048,0.434117647058823,0.418989729494653,0.339925437634249,0.561370716510903,0.620031796591998,0.420764119767442,0.664371772863275,0.420408163265306,0.956521739130435,0.142857142857143,50
"2118",0.331097560773721,0.341583604022492,0.193253967857143,0.210588235294118,0.488786417834581,0.0832777819050441,0.839736933229491,0.41190923549818,0.491860465116279,0.535283993195304,0.0808163265306122,0.939613526521739,0.0119047619285714,20
"5750",0.239634146195345,0.254115802608553,0.364285714285714,0.0470588235294116,0.176482917245123,0.439671135471447,0.571789546521288,0.311750252971781,0.482945736434109,0.46299483658124,0.420408163265306,0.789855072463768,0.0833333333571429,140
"8810",0.514024389930473,0.412140217289251,0.479761904761905,0.324313725882353,0.327394675817941,0.739772362417599,0.21183800623053,0.50252926730778,0.406589147286822,0.390189328848505,0.669387755102041,0.635265700434783,0.214285714285714,50
"10794",0.713414633711333,0.550789562201637,0.673412698809524,0.701960784705882,0.547055124826463,0.669283756758759,0.352371062616822,0.535667829677073,0.521705426356589,0.67108433740601,0.582448979591837,0.630434782608696,0.428571428571429,170
"11226",0.568902438677499,0.398364878508598,0.755952380952381,0.345098038823529,0.289457136719651,0.796558279757055,0.011318795430945,0.404909875618573,0.415406976744186,0.428227194762784,0.673469387755102,0.512077294637681,0.0714285714285714,50
"11954",0.587195121593174,0.294545861844653,0.416666666666667,0.430588235294118,0.0989310415214698,0.384119694837419,0.560055382450675,0.350773233176871,0.289147286821705,0.288812392721375,0.42530612244898,0.714975845362319,0.25,60
"3072",0.605487804508849,0.540710046020672,0.49087301547619,0.305882352941176,0.626493397532277,0.42362294152285,0.902388369678089,0.806330394826757,0.661369508914729,0.700000000051635,0.413469387755102,0.951690821304348,0.0833333333571429,310
"9230",0.696951219087225,0.442154776471687,0.575396825,0.592156862352941,0.249633200639202,0.82495123805644,0.080269989615784,0.544876427452649,0.394961240310077,0.648364888184447,0.738775510204082,0.487922705362319,0.297619047642857,100
"3862",0.239634146195345,0.277410684337012,0.189285714285714,0.143921568235294,0.224690840332151,0.202898550736982,0.621979923883697,0.455268102392726,0.391214470155039,0.461101548973993,0.202040816326531,0.644927536231884,0.392857142857143,50
"1571",0.359756097951368,0.41516407214354,0.392857142857143,0.176470588235294,0.498847201739436,0.351035725761055,0.950813430218069,0.542708484107921,0.515783806976744,0.523063683214619,0.342857142857143,0.729468598985507,0.380952380928571,50
"6245",0.568902438677499,0.461417852063743,0.357142857142857,0.235294117647059,0.432194508369775,0.455595881786534,0.525441329179647,0.251481427988363,0.284108527131783,0.358003442623407,0.444897959183673,0.753623188405797,0.3095238095,90
"3448",0.342073170523126,0.445738604559136,0.392857142857143,0.270588235294117,0.570111087522555,0.373256302014666,0.88470058847352,0.370842194301321,0.322997415891473,0.321514630065144,0.397959183673469,0.565217391304348,0.25,300
"7549",0.696951219087225,0.396348975272405,0.479761904761905,0.341176470588235,0.350450639142832,0.4670765128509,0.628902734475597,0.627113744706911,0.57080103372093,0.44371772832294,0.461224489795918,0.898550724637681,0.214285714285714,50
"6932",0.770121950749926,0.262963377810961,0.591269841666667,0.411764705882353,0.16181094092681,0.544848529738538,0.286569747352025,0.294840294882908,0.294573643410853,0.376592082895595,0.514285714285714,0.550724637681159,0.285714285714286,80
"10487",0.548780487470256,0.448762459413425,0.341269841666667,0.434117647058823,0.348145042621703,0.481643335049256,0.633056420872274,0.489955195908362,0.431395348837209,0.44371772832294,0.348163265306122,1,0.0714285714285714,90
"10431",0.628048779495092,0.490312465115844,0.353174603571429,0.504705882352941,0.406413749613585,0.379622673468632,0.525856697819315,0.558895794270689,0.621472868217054,0.70542168679769,0.393061224489796,0.946859903333333,0.0714285714285714,50
"9937",0.696951219087225,0.377421883889031,0.855952380952381,0.411764705882353,0.381890588845502,0.723477273164951,0.152647975077882,0.443705737742984,0.288815060852713,0.467641996649287,0.685714285714286,0.449275362318841,0.285714285714286,60
"11631",0.696951219087225,0.358382797657435,0.452380952380952,0.458823529411765,0.256130790034821,0.558180875490704,0.249809622741433,0.482212541043823,0.446770025968992,0.469879517991415,0.526530612244898,0.710144927536232,0.214285714285714,340
"7436",0.587195121593174,0.3684623138384,0.320238095238095,0.4,0.402640955649265,0.437078734908525,0.573520249221184,0.645613528059779,0.614857881007752,0.54509466445007,0.402857142857143,0.893719806811594,0.0833333333571429,20
"4276",0.336585365648424,0.409900324692597,0.285714285714286,0.206666667058823,0.398658562229859,0.485593659728909,0.771512634164071,0.515536927376144,0.742635658914729,0.588640275285949,0.5,0.717391304347826,0.5,50
"4023",0.159146341366374,0.245044238045684,0.337301586904762,0.113725490588235,0.264095577502431,0.357208108029035,0.41048805815161,0.235583176649167,0.245478036046512,0.452151463089131,0.357959183673469,0.38647343,0.5,250
"10218",0.731707316627008,0.486056669282998,0.988095238095238,0.470588235294118,0.413330538548173,0.801619632990149,0.122879889200415,0.545888134202325,0.443953488372093,0.559208261521651,0.751020408163265,0.47342995173913,0.214285714285714,50
"2842",0.45731707289188,0.529734572733848,0.404761904761905,0.328235294117647,0.601970236764194,0.594104140434042,0.947698165420561,0.797369562190688,0.970025839922481,0.798623063717965,0.616326530612245,0.884057971014493,0.571428571428571,40
"2346",0.524999999679878,0.217269571123918,0.436309523809524,0.129411764705882,0.167847411269723,0.231291509258573,0.744132917964694,0.176036999591854,0.208010336046512,0.416006884782099,0.219061224489796,0.864734299565217,0.0833333333571429,60
"1056",0.98780487744646,0.465561653048368,0.869047619047619,0.6,0.633410186466865,0.496333604918154,0.651332641017653,0.50729874266618,0.561800172093023,0.507573149654463,0.513469387755102,0.553140096666667,0.678571428571429,80
"4391",0.568902438677499,0.331168103968828,0.423809523809524,0.198823529411764,0.367218612527189,0.249808656136582,0.836240913811007,0.385460326692508,0.556589147286822,0.433734939684383,0.278775510204082,0.864734299565217,0.333333333357143,50
"5091",0.53048780455458,0.363758539620616,0.357142857142857,0.28235294117647,0.249214001100234,0.186625906488408,0.796365524402908,0.368550368603635,0.333333333333333,0.245611015620377,0.253061224489796,0.884057971014493,0.0714285714285714,90
"8834",0.495731707014798,0.447754507795329,0.367857142857143,0.316470588235294,0.369314608964434,0.634378934893712,0.492211838006231,0.563665269629089,0.468992248062016,0.449053356377099,0.661224489795918,0.79951690826087,0.1904761905,60
"1755",0.587195121593174,0.390749243948763,0.498809523809524,0.247058823529412,0.428002514866486,0.3852307236501,0.920318449325026,0.533506768685288,0.460809646899225,0.390189328848505,0.344081632653061,0.932367149710145,0.357142857142857,60
"5389",0.45731707289188,0.287490200517977,0.248809523809524,0.105882352941176,0.306434709559093,0.381527294274498,0.528902734475597,0.42621766157338,0.402713178294574,0.264888123878677,0.379591836734694,0.652173913043478,0.0714285714285714,60
"7089",0.514024389930473,0.277746668209711,0.379761904761905,0.294117647058824,0.138335778691749,0.567069105992149,0.29248875046729,0.37852290798938,0.266149870930233,0.256454389112486,0.545714285714286,0.584541062753623,0.142857142857143,90
"9375",0.640243902048632,0.448762459413425,0.503174603571429,0.450196078823529,0.369314608964434,0.684626535441819,0.282355486292835,0.510622922605958,0.489276485658915,0.432013769460927,0.648979591836735,0.628019323623188,0.619047619071429,80
"11384",0.751829267834251,0.251875910011899,0.833333333333333,0.368235294117647,0.215887654415403,0.75335160358492,0,0.160180042370311,0.195994832170543,0.25473321888903,0.746938775510204,0.231884057971014,0.428571428571429,100
"1182",0.731707316627008,0.462537798194078,0.677380952380952,0.395686274117647,0.574303081025844,0.366713576772091,0.948078920041537,0.749289396408338,0.579005167829457,0.6244406198581,0.370204081632653,0.893719806811594,0.3095238095,120
"1002",0.45731707289188,0.572068540693903,0.476190476190476,0.395294117647059,0.819744288161757,0.479174382156877,0.872204915160955,0.634990605670616,0.742635658914729,0.667814113826538,0.498775510204082,0.734299516956522,0.607142857142857,290
"2587",0.239634146195345,0.332624033971861,0.301190476190476,0.276806722352941,0.284606401443011,0.338567513517517,0.90854967113188,0.34542563973774,0.372093023255814,0.487676420053756,0.395918367346939,0.782608695652174,0.285714285714286,480
"11126",0.640243902048632,0.410796281798455,0.554365079761905,0.411764705882353,0.243554810153753,0.628422586104733,0.00200761508826584,0.196787314524756,0.248062015503876,0.145955249716703,0.661224489795918,0.314009661884058,0.369047619071429,110
"5071",0.514024389930473,0.345951394367577,0.392857142857143,0.371764705882353,0.215887654415403,0.350788830457003,0.79086188992731,0.397311750165821,0.292894056976744,0.319621342457897,0.338775510204082,0.811594202898551,0.142857142857143,70
"8320",0.568902438677499,0.428939410924193,0.324603175,0.411764705882353,0.352337036124992,0.497691529034886,0.501557632398754,0.468275762461089,0.56937984496124,0.557314974430755,0.5,0.782608695652174,0.25,50
"5618",0.342073170523126,0.258371598105416,0.379761904761905,0.0627450976470586,0.115489414821943,0.520035552922006,0.360955347871236,0.320855615019635,0.264857881007752,0.438726334003662,0.541632653061224,0.393719806811594,0.285714285714286,40
"599",0.823170731205384,0.431963265778483,0.713988095238095,0.257647058823529,0.603856633746354,0.295237389822976,0.971547248182762,0.731030495842034,0.594315245348837,0.521170396123723,0.289795918367347,0.956521739130435,0.3095238095,280
"4477",0.516376305782698,0.312640993322289,0.452380952380952,0.14,0.319010689440162,0.468928227538701,0.646936656282451,0.305409018688453,0.277685492635659,0.54219018940754,0.510204081632653,0.565217391304348,0.285714285714286,100
"6577",0.605487804508849,0.252883861629996,0.226190476190476,0.294117647058824,0.210018864013838,0.259314124879639,0.731706472793354,0.22503251918269,0.427390181007752,0.380378657593739,0.195918367346939,0.942028985507246,0.0714285714285714,50
"9081",0.804878048289708,0.510471497477776,0.75,0.772156862352941,0.463215258533476,0.874083401229539,0.112461059190031,0.567567567649598,0.523062015503876,0.688123924322182,0.812244897959184,0.415458937246377,0.5,400
"3942",0.365853658313504,0.181207302232902,0.273809523809524,0.081176470588235,0.140641374584079,0.293015332197615,0.439252336448598,0.248301777893959,0.246640826744186,0.30946643746825,0.300816326530612,0.47342995173913,0.357142857142857,70
"5859",0.365853658313504,0.250867958393803,0.0702380952380952,0.129411764705882,0.274994759856423,0.167098733427154,0.7098996192108,0.449197861027489,0.370671834496124,0.477969019022725,0.149795918367347,0.898550724637681,0.119047619071429,60
"9202",0.684756096533685,0.504871766154133,0.486904761904762,0.588235294117647,0.369314608964434,0.72508209280794,0.320872274143302,0.661945368067921,0.485529715891473,0.672633390762025,0.636734693877551,0.77536231884058,0.178571428571429,80
"8139",0.788414633665601,0.337887781422805,0.412698413095238,0.492941176470588,0.385663382809822,0.411525072216873,0.617082035306334,0.455268102392726,0.554263565891473,0.595180722961243,0.43265306122449,0.772946859855072,0.5,70
"2748",0.67865853617155,0.464553701430271,0.587301586904762,0.441176470588235,0.571159086055577,0.602745475520332,0.86251298026999,0.719323601780506,0.72984496124031,0.684509466491479,0.604081632653061,0.797101449275362,0.488095238071429,80
"10042",0.660365853255874,0.429835368030051,0.392857142857143,0.441960784705882,0.392160972205442,0.567069105992149,0.243267566666667,0.595172713050321,0.299767441860465,0.657142857201869,0.577551020408163,0.572463768115942,0.285714285714286,20
"5587",0.331097560773721,0.326912308135981,0.0476190476190479,0.151764705882353,0.306434709559093,0.179443498000148,0.717133956386293,0.514236161369307,0.47157622751938,0.50946643726171,0.175510204081633,0.927536231884058,0.0714285714285714,280
"11290",0.660365853255874,0.364766491238713,0.427380952380952,0.352941176470588,0.293229930683972,0.4670765128509,0.335064036033229,0.321722792357526,0.454780361627907,0.313253012166394,0.485714285714286,0.695652173913043,0.25,50
"2347",0.53048780455458,0.212565796906134,0.439285714285714,0.121008403529412,0.180674910748412,0.231291509258573,0.747594323260644,0.17733776559869,0.200258398062015,0.416006884782099,0.220408163265306,0.869565217391304,0.0714285714285714,70
"9118",0.896341462868084,0.599955202127908,0.622222222619047,0.673333332941176,0.503039195242725,0.605214428560847,0.394877120145379,0.628703569970907,0.471317829457364,0.664371772863275,0.661224489795918,0.717391304347826,0.0714285714285714,100
"8253",0.745121950155414,0.413036174395109,0.511904761904762,0.411764705882353,0.369314608964434,0.572871145359603,0.271304949844237,0.352218528595493,0.347286821705426,0.302925989792956,0.604081632653061,0.512077294637681,0.238095238071429,130
"8184",0.640243902048632,0.361742636384423,0.353174603571429,0.445882352941176,0.295535527205101,0.49242442944967,0.525527864278297,0.446596329013816,0.527131782945737,0.521170396123723,0.444081632653061,0.736714975797101,0.571428571428571,90
"8377",0.605487804508849,0.380557733255559,0.562698413095238,0.4,0.322783483404482,0.715206281016221,0.134267912772586,0.375343257894977,0.300904392635659,0.323063683421159,0.644897959183674,0.521739130434783,0.285714285714286,70
"3245",0.495731707014798,0.41516407214354,0.341269841666667,0.223529411764706,0.495074407775115,0.191788262610177,0.86251298026999,0.674663968879125,0.658527131782946,0.614211949980342,0.198640816326531,0.961352656956522,0.0714285714285714,50
"11741",0.738414634305845,0.382797625852212,0.452380952380952,0.685490196470588,0.26640117339476,0.474113028664543,0.560643821391485,0.415811533518689,0.648320413565892,0.469535284256534,0.500816326530612,0.830917874347826,0.3095238095,50
"3857",0.256097560819453,0.244148280939826,0.189285714285714,0.151764705882353,0.256130790034821,0.178209021553959,0.636214953271028,0.489955195908362,0.419896640697675,0.46299483658124,0.182326530612245,0.690821256086956,0.380952380928571,60
"2879",0.45731707289188,0.596931347273618,0.483333333333334,0.28235294117647,0.609935024231804,0.644470779942227,0.899065420560748,0.905766729427051,0.870833333333333,0.840834767669392,0.653061224489796,0.855072463768116,0.619047619071429,80
"8461",0.605487804508849,0.418859894743228,0.308333333333333,0.403921568235294,0.360721022502771,0.443498012480557,0.681481481516096,0.491255961915198,0.581007751937985,0.628227194556243,0.436734693877551,0.927536231884058,0.0714285714285714,80
"1629",0.67865853617155,0.363758539620616,0.511904761904762,0.28235294117647,0.39446656872657,0.331160654766314,0.880512287954309,0.359878595224726,0.362833763953488,0.387091222136473,0.293877551020408,0.753623188405797,0.1904761905,100
"9948",0.804878048289708,0.34796729760377,0.817460317857143,0.423529411764706,0.369314608964434,0.802607214280424,0.0629629629595016,0.374620609968871,0.248062015503876,0.447504303021084,0.718367346938776,0.415458937246377,0.357142857142857,50
"9424",0.568902438677499,0.475977153102032,0.324603175,0.434117647058823,0.43009851193253,0.44596696540997,0.481713395638629,0.604162451308594,0.322812846124031,0.486919104907587,0.495918367346939,0.688405797101449,0.428571428571429,60
"818",0.464024390570717,0.492440362864276,0.476190476190476,0.313333332941176,0.815133095748299,0.169567686356566,0.982935271754933,0.700679289015852,0.692377260852713,0.664027538612043,0.170081632653061,0.891304347826087,0.130952380928571,230
"8838",0.483536584461258,0.449994400391982,0.357142857142857,0.305882352941176,0.369314608964434,0.66212379342271,0.496330910384216,0.567567567649598,0.478036175581395,0.46299483658124,0.636734693877551,0.867149758405797,0.0952380952142857,50
"9193",0.696951219087225,0.573076492312,0.456349205952381,0.694117647058823,0.459232865114071,0.675703034219687,0.448598130841122,0.710651828401597,0.550258398062015,0.753528399526071,0.595918367346939,0.898550724637681,0.0714285714285714,110
"1903",0.495731707014798,0.42389965283371,0.400793651190476,0.195294117647059,0.553762313677167,0.322642767202429,0.935514018691589,0.578190490038761,0.55411283372093,0.359724612846863,0.314285714285714,0.898550724637681,0.285714285714286,100
"5439",0.203048780363995,0.316832791955016,0.019642857142857,0.132941176470588,0.297631523642346,0.20042959780757,0.632710280373832,0.582959965397162,0.554263565891473,0.473321858954678,0.176857142857143,0.874396135217391,0.0714285714285714,40
"4070",0.568902438677499,0.339343711425839,0.367857142857143,0.466666667058823,0.140641374584079,0.345850924635212,0.426410522637591,0.0361323889342583,0.0967700259689921,0.373149741932332,0.29469387755102,0.630434782608696,0.214285714285714,100
"107",0.274390243735128,0.678911412212137,0.337301586904762,0.101568627058823,0.769440368637485,0.40905611928746,0.992315680166147,0.785951727386321,0.755426356589147,0.736144578358667,0.442040816326531,0.821256038695652,0.357142857142857,60
"9276",0.804878048289708,0.455482136867402,0.456349205952381,0.635294117647059,0.387549779791983,0.443498012480557,0.478331602596054,0.519114033894943,0.408010336046512,0.533218588720616,0.529795918367347,0.756038647391304,0.214285714285714,60
"9228",0.70792682883663,0.463545749812175,0.583333333333333,0.630980391764706,0.291343533701812,0.825383304940375,0.0959501557632399,0.570602688332216,0.412015503875969,0.648364888184447,0.722448979591837,0.512077294637681,0.273809523785714,100
"1994",0.182926829156752,0.407436443071467,0.189285714285714,0.105882352941176,0.423600921908112,0.26301755425524,0.837625475908619,0.478465096181307,0.433354866666667,0.567641996804192,0.26530612244898,0.714975845362319,0.3095238095,50
"10130",0.788414633665601,0.530742524351945,0.617857142857143,0.458823529411765,0.507650387656183,0.666814803718243,0.259259259293873,0.598352363144725,0.481616832945737,0.485370051551572,0.73469387755102,0.536231884057971,0.285714285714286,60
"3959",0.274390243735128,0.193750700034998,0.214285714285714,0.0588235294117647,0.174386920807878,0.252277609065995,0.547940463862928,0.428819193587053,0.406589147286822,0.397074010258679,0.257142857142857,0.594202898550725,0.428571428571429,60
"6463",0.422560975352097,0.250867958393803,0.460317460714286,0.269411764705882,0.121567805307392,0.363102733130879,0.463914849428868,0.133978898704145,0.215633074806202,0.390189328848505,0.404081632653061,0.565217391304348,0.285714285714286,80
"11556",0.875304877515058,0.335619890282087,0.792460317857143,0.492941176470588,0.249214001100234,0.900377749796311,0,0.297317944543622,0.342377260852713,0.275215146252115,0.906122448979592,0.239130434782609,0.285714285714286,120
"2345",0.501829267376933,0.214805689502787,0.427380952380952,0.13394958,0.15803814696249,0.230057032812384,0.738975423987539,0.173435467578181,0.219638243023256,0.416006884782099,0.217673469387755,0.859903381594203,0.0952380952142857,80
"11805",0.731707316627008,0.337887781422805,0.717857142857143,0.744705882352941,0.268706769915889,0.608794410414043,0.0716164762928349,0.238473767919999,0.325526024418605,0.409638554490596,0.542857142857143,0.439613526521739,0.357142857142857,210
"11910",0.568902438677499,0.25758763584778,0.238095238095238,0.504705882352941,0.190945294108352,0.310514035997334,0.515524402907581,0.44815724822202,0.433720930232558,0.441824440715693,0.313061224489796,0.884057971014493,0.130952380928571,60
"11490",0.568902438677499,0.307985216752607,0.353174603571429,0.403921568235294,0.197023684593801,0.487939164987779,0.290308065109034,0.424374909730362,0.391472868217054,0.35611015501616,0.43469387755102,0.70048309173913,0.202380952357143,50
"10187",0.634146341686496,0.504871766154133,0.345238095238095,0.458823529411765,0.444770488250843,0.472446485445523,0.588265835929387,0.534614828809743,0.504496124031008,0.683304647386694,0.485714285714286,0.88888888884058,0.119047619071429,50
"9884",0.568902438677499,0.421883749597517,0.289682539285714,0.434117647058823,0.417103332512493,0.332518578883046,0.559293873312565,0.620031796591998,0.418604651162791,0.664371772863275,0.413061224489796,0.954106280144928,0.142857142857143,60
